CustomerKey,First Name,Last Name,Full Name,Gender,DateFirstPurchase,Customer City
21505,Ronald,Gonzalez,Ronald Gonzalez,Male,"Monday, November 30, 2020",Paris
21518,Ruben,Madan,Ruben Madan,Male,"Monday, July 20, 2020",Paris
21673,Jésus,Gill,Jésus Gill,Male,"Tuesday, April 28, 2020",Paris
21850,Bruce,Subram,Bruce Subram,Male,"Wednesday, September 23, 2020",Paris
22306,Ivan,Kapoor,Ivan Kapoor,Male,"Tuesday, May 5, 2020",Paris
22319,Jorge,Zhou,Jorge Zhou,Male,"Monday, May 25, 2020",Paris
22395,Jermaine,Patel,Jermaine Patel,Male,"Sunday, May 31, 2020",Paris
22417,Shaun,Goel,Shaun Goel,Male,"Wednesday, September 16, 2020",Paris
22423,Byron,Hernandez,Byron Hernandez,Male,"Friday, June 12, 2020",Paris
22466,Raul,Tang,Raul Tang,Male,"Tuesday, June 30, 2020",Paris
22483,Lee,Ramos,Lee Ramos,Male,"Friday, December 4, 2020",Paris
22500,Brent,Zhao,Brent Zhao,Male,"Friday, May 15, 2020",Paris
22501,Colin,Ye,Colin Ye,Male,"Friday, June 19, 2020",Paris
22567,Glenn,Zhu,Glenn Zhu,Male,"Tuesday, June 9, 2020",Paris
23909,Todd,Lin,Todd Lin,Male,"Thursday, November 12, 2020",Paris
23920,Arthur,Ruiz,Arthur Ruiz,Male,"Sunday, April 19, 2020",Paris
23973,Zachary,Long,Zachary Long,Male,"Wednesday, November 25, 2020",Paris
24013,Jay,Ruiz,Jay Ruiz,Male,"Wednesday, May 13, 2020",Paris
24022,Dale,Beck,Dale Beck,Male,"Sunday, November 15, 2020",Paris
24032,Micah,Ma,Micah Ma,Male,"Tuesday, December 22, 2020",Paris
24043,Charles,Kelly,Charles Kelly,Male,"Thursday, December 3, 2020",Paris
24061,Kelvin,Luo,Kelvin Luo,Male,"Sunday, January 5, 2020",Paris
24063,Micheal,Suarez,Micheal Suarez,Male,"Wednesday, January 29, 2020",Paris
24076,Casey,Hernandez,Casey Hernandez,Male,"Thursday, October 8, 2020",Paris
24109,Eddie,Suarez,Eddie Suarez,Male,"Monday, April 13, 2020",Paris
24116,Pedro,Martinez,Pedro Martinez,Male,"Saturday, June 13, 2020",Paris
24134,Edgar,Kapoor,Edgar Kapoor,Male,"Thursday, December 17, 2020",Paris
24140,Alvin,Lin,Alvin Lin,Male,"Tuesday, April 28, 2020",Paris
24203,Keith,Xie,Keith Xie,Male,"Friday, August 14, 2020",Paris
24542,Arturo,Liang,Arturo Liang,Male,"Thursday, December 3, 2020",Paris
24701,Marco,Fernandez,Marco Fernandez,Male,"Wednesday, August 19, 2020",Paris
24724,Alfredo,Gutierrez,Alfredo Gutierrez,Male,"Tuesday, September 29, 2020",Paris
24866,Alejandro,Nath,Alejandro Nath,Male,"Monday, March 9, 2020",Paris
25320,Shannon,Hernandez,Shannon Hernandez,Male,"Saturday, November 21, 2020",Paris
25321,Francis,Suarez,Francis Suarez,Male,"Sunday, October 18, 2020",Paris
25483,Dennis,Ma,Dennis Ma,Male,"Tuesday, January 12, 2021",Paris
25490,Alvin,He,Alvin He,Male,"Wednesday, July 22, 2020",Paris
25503,Richard,Hill,Richard Hill,Male,"Tuesday, July 7, 2020",Paris
25518,Oscar,Lu,Oscar Lu,Male,"Thursday, August 27, 2020",Paris
25600,Derek,Anand,Derek Anand,Male,"Friday, August 28, 2020",Paris
25613,Erik,Ruiz,Erik Ruiz,Male,"Sunday, August 23, 2020",Paris
25639,Russell,Lal,Russell Lal,Male,"Saturday, October 17, 2020",Paris
25643,Sergio,Arun,Sergio Arun,Male,"Friday, May 29, 2020",Paris
25662,Andre,Kapoor,Andre Kapoor,Male,"Tuesday, September 15, 2020",Paris
26357,Sergio,Gonzalez,Sergio Gonzalez,Male,"Tuesday, April 28, 2020",Paris
26367,Omar,Shan,Omar Shan,Male,"Tuesday, June 23, 2020",Paris
26383,Ronnie,Hu,Ronnie Hu,Male,"Tuesday, August 4, 2020",Paris
26384,Jon,Zhu,Jon Zhu,Male,"Tuesday, September 15, 2020",Paris
26418,Rafael,Chande,Rafael Chande,Male,"Tuesday, July 7, 2020",Paris
26926,Sergio,Mehta,Sergio Mehta,Male,"Thursday, December 3, 2020",Paris
26935,Gabriel,Butler,Gabriel Butler,Male,"Wednesday, August 19, 2020",Paris
26972,Kristopher,Sara,Kristopher Sara,Male,"Friday, March 27, 2020",Paris
27134,Glenn,Chen,Glenn Chen,Male,"Monday, August 31, 2020",Paris
27155,Eric,Hall,Eric Hall,Male,"Sunday, March 15, 2020",Paris
27163,Wayne,Luo,Wayne Luo,Male,"Sunday, May 3, 2020",Paris
27182,Jarrod,Srini,Jarrod Srini,Male,"Wednesday, June 24, 2020",Paris
27303,Arturo,Yang,Arturo Yang,Male,"Wednesday, July 22, 2020",Paris
27306,Tony,Black,Tony Black,Male,"Sunday, August 16, 2020",Paris
27318,James,Bryant,James Bryant,Male,"Monday, January 4, 2021",Paris
27322,Derrick,Bradley,Derrick Bradley,Male,"Thursday, April 2, 2020",Paris
27796,Jarrod,Patel,Jarrod Patel,Male,"Monday, August 3, 2020",Paris
27829,Jorge,Wang,Jorge Wang,Male,"Thursday, December 3, 2020",Paris
27844,Arturo,Li,Arturo Li,Male,"Thursday, June 18, 2020",Paris
27846,Albert,Rubio,Albert Rubio,Male,"Thursday, December 3, 2020",Paris
27854,Marc,Rubio,Marc Rubio,Male,"Wednesday, December 2, 2020",Paris
27881,Raul,Nath,Raul Nath,Male,"Wednesday, December 16, 2020",Paris
27887,Eugene,Zhang,Eugene Zhang,Male,"Tuesday, May 5, 2020",Paris
27951,Roy,Torres,Roy Torres,Male,"Monday, December 14, 2020",Paris
28373,Shane,Lopez,Shane Lopez,Male,"Wednesday, August 5, 2020",Paris
28464,Eddie,Hernandez,Eddie Hernandez,Male,"Sunday, December 13, 2020",Paris
28476,Bradley,Xie,Bradley Xie,Male,"Wednesday, November 4, 2020",Paris
28504,Reginald,Gomez,Reginald Gomez,Male,"Monday, December 17, 2018",Paris
28512,Dwayne,Alonso,Dwayne Alonso,Male,"Thursday, February 21, 2019",Paris
28532,Tony,Xie,Tony Xie,Male,"Friday, February 1, 2019",Paris
28569,Dustin,Jai,Dustin Jai,Male,"Thursday, March 7, 2019",Paris
28689,Kelvin,Zhang,Kelvin Zhang,Male,"Friday, April 19, 2019",Paris
28724,Marvin,Navarro,Marvin Navarro,Male,"Tuesday, April 23, 2019",Paris
28750,Andy,Romero,Andy Romero,Male,"Thursday, June 20, 2019",Paris
28751,Joe,Belson,Joe Belson,Male,"Monday, June 17, 2019",Paris
28757,Ronald,Rodriguez,Ronald Rodriguez,Male,"Sunday, June 16, 2019",Paris
28881,Allen,Kapoor,Allen Kapoor,Male,"Saturday, June 13, 2020",Paris
28886,Franklin,Jai,Franklin Jai,Male,"Thursday, December 3, 2020",Paris
29388,Calvin,Kumar,Calvin Kumar,Male,"Friday, July 19, 2019",Paris
29389,Thomas,Phillips,Thomas Phillips,Male,"Tuesday, July 30, 2019",Paris
29397,Walter,Ramos,Walter Ramos,Male,"Thursday, August 8, 2019",Paris
29426,Neil,Gomez,Neil Gomez,Male,"Monday, October 12, 2020",Paris
29427,Wesley,Chen,Wesley Chen,Male,"Sunday, May 17, 2020",Paris
29451,Geoffrey,Lopez,Geoffrey Lopez,Male,"Saturday, February 8, 2020",Paris
11254,Johnathan,Vance,Johnathan Vance,Male,"Monday, November 23, 2020",Burien
11255,Colin,Lin,Colin Lin,Male,"Sunday, February 23, 2020",Burien
11282,Christian,Thomas,Christian Thomas,Male,"Friday, August 31, 2018",Burien
11321,Terrance,Raman,Terrance Raman,Male,"Sunday, February 23, 2020",Burien
11633,Thomas,Anderson,Thomas Anderson,Male,"Friday, November 13, 2020",Burien
11725,Jose,Li,Jose Li,Male,"Wednesday, April 1, 2020",Burien
11726,Micah,Liang,Micah Liang,Male,"Saturday, October 10, 2020",Burien
11799,Jessie,Wang,Jessie Wang,Male,"Wednesday, October 10, 2018",Burien
11934,Justin,Shan,Justin Shan,Male,"Monday, November 19, 2018",Burien
12092,Austin,White,Austin White,Male,"Saturday, May 2, 2020",Burien
12436,Albert,Diaz,Albert Diaz,Male,"Tuesday, June 16, 2020",Burien
12456,Thomas,Chen,Thomas Chen,Male,"Saturday, January 16, 2021",Burien
12906,Philip,Ramos,Philip Ramos,Male,"Sunday, February 16, 2020",Burien
12954,Pedro,Diaz,Pedro Diaz,Male,"Monday, May 18, 2020",Burien
12980,Max,Moyer,Max Moyer,Male,"Saturday, January 5, 2019",Burien
13054,Bryce,Ward,Bryce Ward,Male,"Saturday, December 12, 2020",Burien
13153,Jack,Hill,Jack Hill,Male,"Wednesday, February 12, 2020",Burien
13653,Tony,Chander,Tony Chander,Male,"Monday, May 13, 2019",Burien
13880,Marshall,Kumar,Marshall Kumar,Male,"Tuesday, July 7, 2020",Burien
13897,Carol,Washington,Carol Washington,Male,"Wednesday, October 23, 2019",Burien
14476,Bryce,Reed,Bryce Reed,Male,"Wednesday, August 26, 2020",Burien
14629,Blake,Hernandez,Blake Hernandez,Male,"Saturday, March 7, 2020",Burien
14744,Elijah,Yang,Elijah Yang,Male,"Friday, August 31, 2018",Burien
14905,Ricardo,Shen,Ricardo Shen,Male,"Saturday, September 19, 2020",Burien
15248,Richard,Harris,Richard Harris,Male,"Monday, November 9, 2020",Burien
15298,Joe,Chandra,Joe Chandra,Male,"Friday, November 20, 2020",Burien
15351,Steve,Lu,Steve Lu,Male,"Wednesday, April 17, 2019",Burien
15369,Connor,Perez,Connor Perez,Male,"Sunday, May 19, 2019",Burien
15430,Alfredo,Jiménez,Alfredo Jiménez,Male,"Monday, February 3, 2020",Burien
15918,Roberto,Ruiz,Roberto Ruiz,Male,"Saturday, November 2, 2019",Burien
15967,Dakota,Diaz,Dakota Diaz,Male,"Friday, May 15, 2020",Burien
16221,Darren,Saunders,Darren Saunders,Male,"Saturday, February 15, 2020",Burien
16762,Franklin,Ferrier,Franklin Ferrier,Male,"Tuesday, September 22, 2020",Burien
16835,Noah,Nelson,Noah Nelson,Male,"Monday, October 12, 2020",Burien
16857,Lawrence,Munoz,Lawrence Munoz,Male,"Monday, May 4, 2020",Burien
17144,Luis,Griffin,Luis Griffin,Male,"Wednesday, May 27, 2020",Burien
17438,Marcus,Hughes,Marcus Hughes,Male,"Monday, September 28, 2020",Burien
17570,Carlos,Sanchez,Carlos Sanchez,Male,"Wednesday, February 26, 2020",Burien
18408,Cody,West,Cody West,Male,"Friday, November 6, 2020",Burien
18499,Darren,Rodriguez,Darren Rodriguez,Male,"Monday, January 18, 2021",Burien
18542,Dustin,She,Dustin She,Male,"Wednesday, July 8, 2020",Burien
18605,David,Wright,David Wright,Male,"Tuesday, November 3, 2020",Burien
18810,Casey,Dominguez,Casey Dominguez,Male,"Monday, November 9, 2020",Burien
19125,Cameron,Russell,Cameron Russell,Male,"Tuesday, December 1, 2020",Burien
19149,Sean,Parker,Sean Parker,Male,"Wednesday, July 8, 2020",Burien
19170,Luis,Campbell,Luis Campbell,Male,"Thursday, January 16, 2020",Burien
19413,Xavier,Kelly,Xavier Kelly,Male,"Tuesday, January 28, 2020",Burien
19668,Erick,Patel,Erick Patel,Male,"Friday, December 18, 2020",Burien
19678,Martin,Rodriguez,Martin Rodriguez,Male,"Saturday, March 21, 2020",Burien
19754,Francisco,Rana,Francisco Rana,Male,"Wednesday, October 21, 2020",Burien
19834,Johnny,Sharma,Johnny Sharma,Male,"Monday, June 15, 2020",Burien
19996,Grant,She,Grant She,Male,"Thursday, September 17, 2020",Burien
20071,Sean,Campbell,Sean Campbell,Male,"Tuesday, March 3, 2020",Burien
20081,Jerry,Xie,Jerry Xie,Male,"Thursday, October 15, 2020",Burien
20108,Glenn,Gao,Glenn Gao,Male,"Sunday, May 3, 2020",Burien
20319,Dylan,Alexander,Dylan Alexander,Male,"Sunday, June 14, 2020",Burien
20361,Jonathon,Moreno,Jonathon Moreno,Male,"Friday, February 14, 2020",Burien
20378,Nathan,Jai,Nathan Jai,Male,"Saturday, February 15, 2020",Burien
20408,Isaac,Morgan,Isaac Morgan,Male,"Tuesday, September 1, 2020",Burien
21141,Omar,Li,Omar Li,Male,"Monday, September 28, 2020",Burien
21280,Justin,Walker,Justin Walker,Male,"Thursday, December 10, 2020",Burien
21289,Warren,Wang,Warren Wang,Male,"Thursday, November 12, 2020",Burien
21321,Jon,Jai,Jon Jai,Male,"Sunday, March 15, 2020",Burien
21602,Manuel,Malhotra,Manuel Malhotra,Male,"Wednesday, February 5, 2020",Burien
21616,Carson,Wood,Carson Wood,Male,"Friday, April 17, 2020",Burien
21639,Anthony,Wilson,Anthony Wilson,Male,"Tuesday, August 11, 2020",Burien
21716,Gerald,Sara,Gerald Sara,Male,"Wednesday, September 9, 2020",Burien
21778,Louis,Shen,Louis Shen,Male,"Sunday, October 18, 2020",Burien
22016,Terrence,Andersen,Terrence Andersen,Male,"Friday, December 25, 2020",Burien
22045,Cameron,Chen,Cameron Chen,Male,"Monday, April 13, 2020",Burien
22327,Jake,Cai,Jake Cai,Male,"Sunday, February 16, 2020",Burien
22334,Juan,Serrano,Juan Serrano,Male,"Sunday, February 23, 2020",Burien
22342,Jon,Lal,Jon Lal,Male,"Thursday, October 1, 2020",Burien
22360,Caleb,Collins,Caleb Collins,Male,"Monday, July 27, 2020",Burien
22786,Wyatt,Goldstein,Wyatt Goldstein,Male,"Monday, November 2, 2020",Burien
22874,Drew,Anand,Drew Anand,Male,"Tuesday, April 21, 2020",Burien
23140,Tyler,Lee,Tyler Lee,Male,"Sunday, February 16, 2020",Burien
23191,Gilbert,Raji,Gilbert Raji,Male,"Wednesday, July 15, 2020",Burien
23263,Angel,Lopez,Angel Lopez,Male,"Saturday, August 15, 2020",Burien
23726,Darrell,Xie,Darrell Xie,Male,"Sunday, October 25, 2020",Burien
23792,Jessie,Wu,Jessie Wu,Male,"Thursday, July 16, 2020",Burien
23793,Ryan,Kumar,Ryan Kumar,Male,"Thursday, April 16, 2020",Burien
24285,Jesse,Cox,Jesse Cox,Male,"Sunday, July 5, 2020",Burien
24311,Geoffrey,Patel,Geoffrey Patel,Male,"Tuesday, December 15, 2020",Burien
24530,Franklin,She,Franklin She,Male,"Friday, May 1, 2020",Burien
24645,Bryce,Murphy,Bryce Murphy,Male,"Friday, June 26, 2020",Burien
24734,Jack,Turner,Jack Turner,Male,"Tuesday, March 17, 2020",Burien
24762,Warren,Xu,Warren Xu,Male,"Saturday, August 15, 2020",Burien
24943,Darrell,Chander,Darrell Chander,Male,"Thursday, November 26, 2020",Burien
25087,Wyatt,Young,Wyatt Young,Male,"Wednesday, January 22, 2020",Burien
25356,Jonathan,Miller,Jonathan Miller,Male,"Saturday, April 18, 2020",Burien
25405,Brandon,Wagner,Brandon Wagner,Male,"Tuesday, June 16, 2020",Burien
26110,James,Alexander,James Alexander,Male,"Tuesday, December 11, 2018",Burien
26197,Marcus,Lopez,Marcus Lopez,Male,"Sunday, January 10, 2021",Burien
26282,Leonard,Jai,Leonard Jai,Male,"Saturday, December 19, 2020",Burien
26550,Alex,Morris,Alex Morris,Male,"Monday, August 3, 2020",Burien
26729,Brian,Gray,Brian Gray,Male,"Wednesday, July 3, 2019",Burien
27261,Omar,Chande,Omar Chande,Male,"Monday, November 18, 2019",Burien
27291,Bobby,Mehta,Bobby Mehta,Male,"Monday, October 28, 2019",Burien
28171,Aidan,Henderson,Aidan Henderson,Male,"Tuesday, March 27, 2018",Burien
28274,William,Rodriguez,William Rodriguez,Male,"Thursday, January 30, 2020",Burien
28573,Tyrone,Gill,Tyrone Gill,Male,"Saturday, April 21, 2018",Burien
28609,Jose,Harris,Jose Harris,Male,"Friday, October 16, 2020",Burien
28768,Emmanuel,Rodriguez,Emmanuel Rodriguez,Male,"Sunday, November 1, 2020",Burien
28786,Erick,Prasad,Erick Prasad,Male,"Wednesday, May 27, 2020",Burien
28792,Henry,Stone,Henry Stone,Male,"Sunday, May 6, 2018",Burien
29134,Pedro,Dominguez,Pedro Dominguez,Male,"Tuesday, October 6, 2020",Burien
29158,Ian,Edwards,Ian Edwards,Male,"Tuesday, July 10, 2018",Burien
29171,Jay,Alvarez,Jay Alvarez,Male,"Sunday, September 13, 2020",Burien
29175,Sean,Rivera,Sean Rivera,Male,"Tuesday, July 31, 2018",Burien
29202,Jerry,Kumar,Jerry Kumar,Male,"Saturday, July 14, 2018",Burien
29353,Orlando,Gomez,Orlando Gomez,Male,"Tuesday, September 1, 2020",Burien
11140,Javier,Alvarez,Javier Alvarez,Male,"Thursday, March 19, 2020",Burbank
11155,Hunter,Robinson,Hunter Robinson,Male,"Monday, January 6, 2020",Burbank
11297,Noah,Coleman,Noah Coleman,Male,"Wednesday, September 26, 2018",Burbank
11299,Orlando,Vazquez,Orlando Vazquez,Male,"Wednesday, September 26, 2018",Burbank
11327,Jaime,Moreno,Jaime Moreno,Male,"Wednesday, September 26, 2018",Burbank
11692,Caleb,Gonzales,Caleb Gonzales,Male,"Tuesday, July 7, 2020",Burbank
11787,Jerry,Nath,Jerry Nath,Male,"Tuesday, October 13, 2020",Burbank
11793,Xavier,Rogers,Xavier Rogers,Male,"Tuesday, February 4, 2020",Burbank
12053,Cedric,Gao,Cedric Gao,Male,"Monday, October 29, 2018",Burbank
12100,Jon,Sun,Jon Sun,Male,"Thursday, August 13, 2020",Burbank
12440,Francisco,Chandra,Francisco Chandra,Male,"Thursday, November 29, 2018",Burbank
12443,Garrett,James,Garrett James,Male,"Monday, January 18, 2021",Burbank
12527,José,Rodriguez,José Rodriguez,Male,"Thursday, December 17, 2020",Burbank
13147,Cedric,Lin,Cedric Lin,Male,"Saturday, June 6, 2020",Burbank
13190,Jonathan,Diaz,Jonathan Diaz,Male,"Thursday, January 10, 2019",Burbank
13247,Zachary,Chen,Zachary Chen,Male,"Wednesday, February 13, 2019",Burbank
13281,Brent,Li,Brent Li,Male,"Sunday, January 10, 2021",Burbank
13287,Brandon,Rodriguez,Brandon Rodriguez,Male,"Monday, February 11, 2019",Burbank
13325,Marcus,Wright,Marcus Wright,Male,"Monday, February 4, 2019",Burbank
13492,Christian,Foster,Christian Foster,Male,"Wednesday, May 29, 2019",Burbank
13723,Leonard,Raje,Leonard Raje,Male,"Sunday, November 1, 2020",Burbank
13939,Eduardo,Ramirez,Eduardo Ramirez,Male,"Wednesday, November 20, 2019",Burbank
14253,Eduardo,Scott,Eduardo Scott,Male,"Saturday, June 1, 2019",Burbank
14749,Jose,Jenkins,Jose Jenkins,Male,"Monday, March 16, 2020",Burbank
14876,Nathan,Anderson,Nathan Anderson,Male,"Tuesday, May 12, 2020",Burbank
15259,Franklin,Zhu,Franklin Zhu,Male,"Monday, January 4, 2021",Burbank
15309,Dylan,Wilson,Dylan Wilson,Male,"Friday, March 22, 2019",Burbank
15360,Ryan,Martin,Ryan Martin,Male,"Thursday, December 10, 2020",Burbank
15397,Karl,Tang,Karl Tang,Male,"Tuesday, February 18, 2020",Burbank
15467,Caleb,Shan,Caleb Shan,Male,"Saturday, June 22, 2019",Burbank
15553,Ivan,Lopez,Ivan Lopez,Male,"Tuesday, August 20, 2019",Burbank
16001,Ricardo,Pal,Ricardo Pal,Male,"Sunday, March 8, 2020",Burbank
16014,Christopher,Wilson,Christopher Wilson,Male,"Sunday, August 2, 2020",Burbank
16131,Albert,Romero,Albert Romero,Male,"Thursday, November 5, 2020",Burbank
16485,Ian,Foster,Ian Foster,Male,"Monday, October 12, 2020",Burbank
16644,Leonard,Goel,Leonard Goel,Male,"Monday, July 27, 2020",Burbank
16767,Rafael,Liu,Rafael Liu,Male,"Saturday, March 14, 2020",Burbank
16778,Blake,Hayes,Blake Hayes,Male,"Tuesday, October 27, 2020",Burbank
17153,Devin,Butler,Devin Butler,Male,"Wednesday, June 17, 2020",Burbank
17154,Geoffrey,Martinez,Geoffrey Martinez,Male,"Monday, June 15, 2020",Burbank
17454,Edward,Perry,Edward Perry,Male,"Thursday, September 3, 2020",Burbank
17602,Dalton,Williams,Dalton Williams,Male,"Saturday, August 8, 2020",Burbank
17667,Jaime,Rai,Jaime Rai,Male,"Saturday, August 15, 2020",Burbank
18385,Miguel,Gonzalez,Miguel Gonzalez,Male,"Thursday, January 14, 2021",Burbank
18454,George,Perez,George Perez,Male,"Wednesday, January 29, 2020",Burbank
18770,Aaron,Hernandez,Aaron Hernandez,Male,"Saturday, August 22, 2020",Burbank
18913,Jesse,Stewart,Jesse Stewart,Male,"Monday, October 5, 2020",Burbank
19162,Peter,Raji,Peter Raji,Male,"Thursday, April 30, 2020",Burbank
19670,Erik,Gutierrez,Erik Gutierrez,Male,"Friday, March 13, 2020",Burbank
19851,Louis,Pal,Louis Pal,Male,"Tuesday, June 2, 2020",Burbank
19895,Ricky,Jimenez,Ricky Jimenez,Male,"Thursday, January 14, 2021",Burbank
19990,Peter,Rai,Peter Rai,Male,"Wednesday, November 11, 2020",Burbank
20298,Edgar,Arun,Edgar Arun,Male,"Tuesday, January 26, 2021",Burbank
20387,Jordan,Adams,Jordan Adams,Male,"Monday, July 6, 2020",Burbank
20442,Jorge,Chen,Jorge Chen,Male,"Friday, May 15, 2020",Burbank
20503,Tony,Jai,Tony Jai,Male,"Friday, April 17, 2020",Burbank
20784,Eduardo,Walker,Eduardo Walker,Male,"Saturday, January 23, 2021",Burbank
21140,Byron,Diaz,Byron Diaz,Male,"Friday, May 22, 2020",Burbank
21157,Robert,Perry,Robert Perry,Male,"Tuesday, June 9, 2020",Burbank
21246,Samuel,Nelson,Samuel Nelson,Male,"Thursday, September 17, 2020",Burbank
21343,Colin,Zeng,Colin Zeng,Male,"Sunday, August 30, 2020",Burbank
21588,Theodore,Martin,Theodore Martin,Male,"Tuesday, November 10, 2020",Burbank
21593,Marcus,Roberts,Marcus Roberts,Male,"Friday, November 6, 2020",Burbank
21648,Ronnie,Sun,Ronnie Sun,Male,"Thursday, February 13, 2020",Burbank
21720,Raul,Jai,Raul Jai,Male,"Thursday, February 20, 2020",Burbank
21730,Noah,Campbell,Noah Campbell,Male,"Friday, December 4, 2020",Burbank
21736,Thomas,Thompson,Thomas Thompson,Male,"Monday, November 16, 2020",Burbank
21806,Kelvin,Xie,Kelvin Xie,Male,"Friday, September 11, 2020",Burbank
22134,Leonard,Raji,Leonard Raji,Male,"Friday, September 25, 2020",Burbank
22162,Brad,Yuan,Brad Yuan,Male,"Friday, June 5, 2020",Burbank
22229,Wyatt,Perry,Wyatt Perry,Male,"Friday, December 4, 2020",Burbank
22768,Aaron,Zhang,Aaron Zhang,Male,"Sunday, April 19, 2020",Burbank
23170,Aaron,Jai,Aaron Jai,Male,"Thursday, September 3, 2020",Burbank
23238,Thomas,Lee,Thomas Lee,Male,"Wednesday, July 8, 2020",Burbank
23301,Noah,Anderson,Noah Anderson,Male,"Wednesday, December 16, 2020",Burbank
23492,Jamie,Blanco,Jamie Blanco,Male,"Saturday, November 14, 2020",Burbank
23499,Spencer,Washington,Spencer Washington,Male,"Friday, November 20, 2020",Burbank
23788,Michael,Smith,Michael Smith,Male,"Saturday, August 22, 2020",Burbank
24356,Wesley,Zhang,Wesley Zhang,Male,"Tuesday, December 22, 2020",Burbank
24520,Joseph,Wilson,Joseph Wilson,Male,"Sunday, June 28, 2020",Burbank
24982,Devin,King,Devin King,Male,"Tuesday, April 28, 2020",Burbank
24987,Kristopher,Chandra,Kristopher Chandra,Male,"Thursday, November 12, 2020",Burbank
